id,function,E14 log 2,SPB74 log 2,virido log 2,J1074 log 2,AA4 log 2,actinorhodin,prodiginine,CDA,DFO,coelichelin,coelibactin,TW95a,tetrahydroxynaphthalene,hopanoids,eicosapentaenoic acid,NRPS,type 1 PKS,type 1 PKS #2,chalcone synth 1,siderophore,FAS,sugar synthase,geosmin,butyro lactone,chalcone synth 2,sesq synth,deferrioxamine,Coelibactin_,sapB,chaplins,rodlins,aerial hyphae,Hierarchical Clustering (order),transient_osmotic_stress_from_lee,sustained_osmotic_lee,delayed_induction_osmotic_lee,transient_repression_osmotic_lee,Binned virido log2,Binned J1074 log2,Binned E14 log 2,Binned SPB74 log 2,Binned AA4 log2,Binned E14 log 2 (1),Binned SPB74 log 2 (1),Binned J1074 log2 (1),Binned AA4 log2 (1),Binned virido log2 (2)
SCO3300,_-_hypothetical_protein,0.057713281,0.104143861,0.047807312,-0.061363995,-0.077034183,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3671,No,No,No,No,0 < x = 2,#NAME?,0 < x = 2,0 < x = 2,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3301,_-_hypothetical_protein,-0.09019263,-0.329706731,-0.855750488,-1.156112348,-0.749173296,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1255,No,No,No,No,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3302,_-_hypothetical_protein,0.276861959,-0.190747021,-0.340784548,-0.296608084,-0.714234026,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2724,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3305,_-_hypothetical_protein,0.042892422,-1.126881297,-1.157711523,-1.0135084,-0.466435052,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,827,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3307,_-_hypothetical_protein,-0.181230304,-0.728647467,-0.973024029,-0.866491449,-0.550371972,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1125,No,No,No,No,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3309,_-_hypothetical_protein,-0.161692455,-1.661623087,-0.001843644,-0.108638964,0.866026457,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,522,No,No,No,No,#NAME?,#NAME?,#NAME?,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3310,_-_hypothetical_protein,-0.169475853,-3.731534325,-1.135238629,0.74266196,-0.384275428,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,145,No,No,No,No,#NAME?,0 < x = 2,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3312,_-_hypothetical_protein,0.663796963,0.65009206,-0.217921007,-0.071571228,-0.137393609,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4029,No,No,No,No,#NAME?,#NAME?,0 < x = 2,0 < x = 2,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3313,_-_hypothetical_protein,-0.319501705,-0.627718526,1.161886129,1.381877964,0.736241712,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6134,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3322,_-_hypothetical_protein,-0.096271767,0.526579903,-0.482233627,-0.574894919,-0.23565077,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2823,No,No,No,No,#NAME?,#NAME?,#NAME?,0 < x = 2,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3324,_-_hypothetical_protein,0.370308104,0.697064606,1.889891008,2.54915784,1.139153967,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6908,No,No,No,No,0 < x = 2,2 < x = 4,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,2 < x,x = 2,x = 2
SCO3325,_-_hypothetical_protein,-0.130406251,-0.855511367,-0.301796845,-0.442215399,-0.179569184,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2064,No,No,No,No,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3327,_-_hypothetical_protein,-0.000704119,0.208117735,2.930704559,3.362002659,1.784707951,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7131,No,No,No,No,2 < x = 4,2 < x = 4,#NAME?,0 < x = 2,0 < x = 2,x = 2,x = 2,2 < x,x = 2,2 < x
SCO3328,_-_hypothetical_protein,0.005380575,1.138791324,3.804631734,4.304161586,2.488589629,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7386,No,No,No,No,2 < x = 4,4 < x,0 < x = 2,0 < x = 2,2 < x = 4,x = 2,x = 2,2 < x,2 < x,2 < x
SCO3329,_-_hypothetical_protein,-0.381012977,-0.32392475,2.065177749,2.739677043,0.632114819,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6256,No,No,No,No,2 < x = 4,2 < x = 4,#NAME?,#NAME?,0 < x = 2,x = 2,x = 2,2 < x,x = 2,2 < x
SCO3332,_-_hypothetical_protein,0.733256109,-1.176795121,-0.271341699,-0.539909977,1.388462975,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,347,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3338,_-_hypothetical_protein,-0.234405069,0.631688406,0.444443635,1.02278071,0.597468626,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5171,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3340,_-_hypothetical_protein,0.816837654,0.287568809,0.991529404,0.985346629,1.293094987,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5854,No,No,No,No,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3341,_-_hypothetical_protein,0.247214057,-0.874364278,-0.913446291,-0.894998752,0.164303209,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1995,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3342,_-_glycine-rich_hypothetical_protein,0.138183863,-1.114083734,-1.166065765,-0.875365028,-0.062230239,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,946,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3343,_-_hypothetical_protein,-0.196322255,-1.184246622,0.028181401,-0.30292074,-0.299940317,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2088,No,No,No,No,0 < x = 2,#NAME?,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3347,_-_hypothetical_protein,-0.012615206,-0.09020459,-0.515220953,-0.708065766,0.183422584,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1803,No,No,No,No,#NAME?,#NAME?,#NAME?,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3349,_-_hypothetical_protein,-0.10493175,-0.772305304,-0.828167367,-1.043328902,-0.64968646,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1121,No,No,No,No,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3350,_-_hypothetical_protein,0.294695345,1.037863364,2.820470458,3.326597335,1.285686791,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7201,No,No,No,No,2 < x = 4,2 < x = 4,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,2 < x,x = 2,2 < x
SCO3353,_-_hypothetical_protein,0.348508727,0.205290449,0.044344544,-0.063671398,0.060098578,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4203,No,No,No,No,0 < x = 2,#NAME?,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3354,_-_hypothetical_protein,-0.035545823,-3.807626114,-0.329576519,-1.139808047,-0.600687513,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,114,No,No,No,No,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3357,_-_hypothetical_protein,0.034803794,-1.015704825,-0.780879098,-0.976475086,-0.053901845,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1909,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3360,_-_hypothetical_protein,0.332407474,0.957146205,0.714377425,0.921050511,0.46341368,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5622,No,No,No,No,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3362,_-_hypothetical_protein,-1.439636349,-0.746478501,-0.636939614,-0.307202329,-1.244457598,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,277,No,No,No,No,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3364,_-_hypothetical_protein,-0.245279563,-1.075833034,-0.728515647,-0.376627941,-0.392066403,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2046,No,No,No,No,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3365,_-_hypothetical_protein,0.191385493,0.688636699,2.421086848,2.898852296,1.17098954,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6923,No,No,No,No,2 < x = 4,2 < x = 4,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,2 < x,x = 2,2 < x
SCO3371,_-_hypothetical_protein,-0.168558887,1.916583306,1.837940045,1.796804632,0.982428952,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6991,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3374,_-_hypothetical_protein,-0.07952428,-1.863319546,1.200123851,1.659094664,0.000518258,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,194,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3377,_-_hypothetical_protein,-0.295927918,0.287500047,0.152610041,0.425190349,0.116940837,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3910,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3379,_-_hypothetical_protein,-0.06667494,-1.282900758,-0.613696713,-0.302581683,-0.350646854,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2048,No,No,No,No,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3384,_-_hypothetical_protein,0.223637556,-0.490035263,-0.573522954,-0.601666669,0.301271912,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2014,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3386,_-_hypothetical_protein,-0.346692583,-0.705836517,0.77488874,0.940825231,-0.066304446,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2423,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3391,_-_hypothetical_protein,0.296168297,-0.286304095,-0.706194255,-0.950982583,-0.826318817,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1423,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3393,_-_hypothetical_protein,0.261558938,0.090118324,-0.12407381,-0.20041389,0.061146696,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3521,No,No,No,No,#NAME?,#NAME?,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3394,_-_hypothetical_protein,0.337497992,0.466714862,-0.019899674,-0.244755011,0.266083856,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4217,No,No,No,No,#NAME?,#NAME?,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3395,_-_hypothetical_protein,0.143184076,-0.605951595,-0.673833651,-0.967696561,-0.537152011,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1161,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3396,_-_hypothetical_protein,0.128987042,-1.534219709,-0.981838178,-1.353135598,-0.173458134,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,936,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3399,_-_hypothetical_protein,0.087949936,-0.030270238,-0.575596002,-0.351836414,0.646935306,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2622,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3402,_-_hypothetical_protein,0.123474163,-0.499092265,-0.606309116,-0.29393876,-0.183512188,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3212,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3406,_-_hypothetical_protein,0.429768545,0.555181945,0.732738344,1.714577421,0.720076752,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5802,No,No,No,No,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3407,_-_hypothetical_protein,0.250716638,-0.35965962,-0.37109402,-0.443436378,0.036082998,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3450,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3408,_-_hypothetical_protein,0.379533681,0.531419586,0.046222016,-0.055895757,0.377903543,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4224,No,No,No,No,0 < x = 2,#NAME?,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3410,_-_hypothetical_protein,0.165858863,-0.057380453,-0.225715311,-0.390830096,-0.105714048,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3350,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3411,_-_hypothetical_protein,0.135635723,-0.236369925,-0.406696011,-0.594178055,0.38600534,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3465,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3412,_-_hypothetical_protein,-0.335538242,-1.298840304,1.233350378,1.173827635,0.174744127,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6051,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3419,_-_hypothetical_protein,-0.25595563,-0.537816117,-0.348386432,-0.126945305,-0.518406564,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1532,No,No,No,No,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3421,_-_hypothetical_protein,-0.132157144,-0.282213746,0.147144405,0.295432229,-0.209672886,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3615,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3422,_-_hypothetical_protein,0.588682018,0.572481223,2.797167652,2.926701653,1.040610758,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6563,No,No,No,No,2 < x = 4,2 < x = 4,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,2 < x,x = 2,2 < x
SCO3426,_-_hypothetical_protein,1.499450093,-0.168071076,1.544779786,1.528630519,4.422972976,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7592,No,No,No,No,0 < x = 2,0 < x = 2,0 < x = 2,#NAME?,4 < x,x = 2,x = 2,x = 2,2 < x,x = 2
SCO3431,_-_hypothetical_protein,-0.302005598,-0.930630479,0.439233061,0.317395565,1.695485924,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4555,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3432,_-_hypothetical_protein,0.562607548,0.507383146,-0.053555125,0.039133514,0.038494202,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4210,No,No,No,No,#NAME?,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3433,_-_hypothetical_protein,0.450949159,0.949387043,-0.342450952,-0.773290127,-0.854888461,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,653,No,No,No,No,#NAME?,#NAME?,0 < x = 2,0 < x = 2,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3437,_-_hypothetical_protein,0.065759084,1.243384751,2.118528666,1.99675947,1.790113703,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7059,No,No,No,No,2 < x = 4,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,2 < x
SCO3438,_-_hypothetical_protein,0.105604175,1.02145984,1.286584575,1.759488424,1.595128204,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6710,No,No,No,No,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3439,_-_hypothetical_protein,0.304988359,0.251201071,2.072864979,1.730160521,0.340171039,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6248,No,No,No,No,2 < x = 4,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,2 < x
SCO3440,_-_hypothetical_protein,0.705769582,-1.824643729,2.3711296,2.439835575,1.362538852,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6531,No,No,No,No,2 < x = 4,2 < x = 4,0 < x = 2,#NAME?,0 < x = 2,x = 2,x = 2,2 < x,x = 2,2 < x
SCO3441,_-_hypothetical_protein,-0.407121175,0.076041422,1.193949128,2.982600087,0.777576352,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6572,No,No,No,No,0 < x = 2,2 < x = 4,#NAME?,0 < x = 2,0 < x = 2,x = 2,x = 2,2 < x,x = 2,x = 2
SCO3442,_-_hypothetical_protein,1.084284843,2.028503625,2.654268043,2.612627722,2.150062983,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7236,No,No,No,No,2 < x = 4,2 < x = 4,0 < x = 2,2 < x = 4,2 < x = 4,x = 2,2 < x,2 < x,2 < x,2 < x
SCO3444,_-_hypothetical_protein,-0.460055492,0.58659319,0.365429574,0.401566879,0.24704779,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5001,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3448,_-_hypothetical_protein,-0.025584126,0.251762043,1.532768131,1.374214385,0.496183805,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5805,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3449,_-_hypothetical_protein,-0.414619791,0.031197809,0.619996964,0.771729064,0.389867765,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4852,No,No,No,No,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3451,_-_hypothetical_protein,0.891983873,0.37972434,1.241968557,1.232988719,0.832545314,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5859,No,No,No,No,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3458,_-_hypothetical_protein,0.49574072,-0.660924172,-1.010219134,-0.15299966,-1.476105863,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1085,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3459,_-_hypothetical_protein,0.341536355,0.213444575,-0.024192165,0.112290422,0.320472684,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4204,No,No,No,No,#NAME?,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3461,_-_hypothetical_protein,0.684280482,0.707417899,-0.686649723,-1.632558484,-0.095528817,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4492,No,No,No,No,#NAME?,#NAME?,0 < x = 2,0 < x = 2,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3462,_-_hypothetical_protein,0.595335706,-1.356986454,-1.34314685,-0.780096452,-0.297179625,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,948,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3464,_-_hypothetical_protein,1.003811926,-1.230889513,-0.131726496,-0.636598046,1.028499256,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,346,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3465,_-_hypothetical_protein,1.208272705,-0.923958578,-1.791540164,-2.037790035,-1.337199137,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,No,No,No,No,#NAME?,#NAME?,0 < x = 2,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3481,_-_hypothetical_protein,0.553077033,-0.600448168,1.871606951,0.25358568,1.687618472,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6585,No,No,No,No,0 < x = 2,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3492,_-_hypothetical_protein,0.532935183,0.322086493,1.045081112,1.424202886,0.170317217,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5755,No,No,No,No,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3498,_-_hypothetical_protein,0.157565929,-0.65247322,0.946015917,0.99960343,1.438851261,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6164,No,No,No,No,0 < x = 2,0 < x = 2,0 < x = 2,#NAME?,0 < x = 2,x = 2,x = 2,x = 2,x = 2,x = 2
SCO3499,_-_hypothetical_protein,-0.197801471,-1.022986683,1.041592387,-0.281124171,-0.959389242,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,174,No,No,No,No,0 < x = 2,#NAME?,#NAME?,#NAME?,#NAME?,x = 2,x = 2,x = 2,x = 2,x = 2
